customer_id,name,email,phone,signup_date,order_date,address,order_amount,currency_hint,customer_age,category,customer_segment
439,Seyhan Zengin Durmuş,seyhan.zengin.durmus439@hotnail.com,0578 097 33 97,2023-05-28,2025-05-05,Kayapınar - Diyarbakır - Türkiye,"240,80",,44,Home & Garden,Regular
379,Salimet Hayrioğlu,salimet.hayrioglu379@gmial.com,+90716947225,"August 02, 2023",04-03-2026,"Türkiye, Eskişehir, Tepebaşı",₺348,TRY,58,Groceries,Regular
149,Turabi Sezer,turabi.sezer149@example.com,0516 245 65 06,08-30-2025,10-11-2025,"Türkiye, Erzurum, Yakutiye","342,80",,54,Books,Regular
286,Hasgül Akdeniz Öcalan, hasgul.akdeniz.ocalan286@example.com ,0565 743 74 89,09-21-2023,2025-01-11,"Türkiye, Mersin, Toroslar","275,68",,55,Sports & Outdoors,Budget
2,Uz. Zamir Açıkel Tarhan,uz.zamir.acikel.tarhan2@gmial.com,+905138637940,"September 10, 2021",2025-12-05,"Türkiye, Gaziantep, Şahinbey","388,53",,69,Groceries,Budget
423,Nalân Güverçin Şama,naln.guvercin.sama423@example.com,+90  503   845 76  20 ,"January 02, 2024",05/02/2025,Yakutiye - Erzurum - Türkiye,$377.94,USD,61,Electronics,Regular
392,Asiman Akçay, asiman.akcay392@example.com ,+90  505   120 46  18 ,2023-04-25,"January 16, 2026",Atakum - Samsun - Türkiye,153 TL,TRY,29,Toys & Games,Budget
181,Çev. Bidayet Sirap Yıldırım,cev.bidayet.sirap.yildirim181@example.com,0535 175 18 30,11/06/2024,2026-04-16,"Türkiye, Gaziantep, Şehitkamil",₺278,TRY, 42 ,Beauty & Personal Care,Regular
346,Kıvılcım Şensoy,kivilcim.sensoy346@example.com,+90  551   844 98  92 ,2023-11-02,03-09-2026,Ankara - Türkiye,362 TL,TRY,59,Groceries,Regular
250,Rahiye Kumral Zorlu, rahiye.kumral.zorlu250@example.com ,0580 442 06 78,2021-10-02,2025-05-29,"Türkiye, Samsun, Atakum",$247.19,USD,53,Toys & Games,Budget
42,Arş. Gör. Baba Bilge, ars.gor.baba.bilge42@example.com ,+90 523 166 58 76,2025-08-07,2026-05-26,"Türkiye, Gaziantep, Şehitkamil",₺354,TRY,31,Groceries,Premium
273,Mürit Baturay Şensoy Karadeniz, murit.baturay.sensoy.karadeniz273@example.com ,+90 580 686 87 93,12/04/2023,04/05/2026,"Denizli, Pamukkale","200,66",,37,Clothing,Budget
20,Tınal Aslan,tinal.aslan20@example.com,0587 234 30 98,2025-08-10,09-27-2025,"Türkiye, Kayseri",₺307,TRY,65,Home & Garden,Budget
24,Dr. Günkurt Şanlı Öcalan,dr.gunkurt.sanli.ocalan24@gmial.com,0518 384 25 13,2023-11-17,20/04/2025,Şehzadeler - Manisa - Türkiye,"197,06",, 36 ,Home & Garden,Budget
112,Yrd. Doç. Fehmiye Havali Bilge,yrd.doc.fehmiye.havali.bilge112@example.com,+905966798079,18/04/2022,09-17-2025,İzmir,₺139,TRY,30,Toys & Games,Budget
407,Arş. Gör. Meveddet Türk Bilgin,ars.gor.meveddet.turk.bilgin407@example.com,+90 555 855 66 59,07/08/2024,17/05/2025,Çukurova - Adana - Türkiye,$336.34,USD,54,Home & Garden,Regular
482,Bay Gümüştekin Ayvas Karadeniz,bay.gumustekin.ayvas.karadeniz482@example.com,+90  518   569 45  44 ,25/05/2025,10-17-2025,Yeşilyurt - Malatya - Türkiye,₺241,TRY,34,Sports & Outdoors,Regular
414,Arş. Gör. Sebattin İvecen Ülker, ars.gor.sebattin.ivecen.ulker414@example.com ,0599 813 64 62,"March 17, 2025",2025-12-14,Ortahisar - Trabzon - Türkiye,"223,27",,39,Toys & Games,Budget
466,Doç. Metinkaya Türk,doc.metinkaya.turk466@yaho.com,0522 784 69 97,07/11/2024,11-30-2025,"Türkiye, Van, İpekyolu",₺200,TRY,31,Books,Regular
131,Minibe Ülker, minibe.ulker131@example.com ,+90  558   416 16  92 ,2022-11-21,28/08/2025,Eyyübiye - Şanlıurfa - Türkiye,₺179,TRY,36,Books,Budget
209,Narhanim Aslan, narhanim.aslan209@example.com ,+90 557 177 51 40,18/12/2021,2025-07-09,Meram - Konya - Türkiye,127 TL,TRY,25,Books,Budget
24,Dr. Günkurt Şanlı Öcalan,dr.gunkurt.sanli.ocalan24@hotnail.com,0518 384 25 13,2023-11-17,2025-06-01,Şehzadeler - Manisa - Türkiye,"163,48",,36,Sports & Outdoors,Budget
48,Hayrünnisa Ağbegim Yüksel,hayrunnisa.agbegim.yuksel48@yaho.com,+90574529124,05/05/2025,2025-07-07,Van - Türkiye,"257,71",,55,Toys & Games,Budget
248,Prof. Gökten Tevetoğlu,prof.gokten.tevetoglu248@example.com,+905212775612,2023-12-10,2025-10-15,"Türkiye, Van, İpekyolu","346,56",,67,Groceries,Budget
100,Tülin Soylu, tulin.soylu100@example.com ,0524 455 02 29,06/04/2022,25/10/2025,"Türkiye, Mersin",₺234,TRY, 43 ,Beauty & Personal Care,Budget
183,Özaslan Şensoy,ozaslan.sensoy183@example.com,+90  539   363 85  46 ,03/05/2023,2025-04-06,Osmangazi - Bursa - Türkiye,311 TL,TRY,fifty-two,Groceries,Regular
50,Av. Behiza İnönü Duran,av.behiza.inonu.duran50@example.com,+90551850676,02/12/2023,11-07-2025,Yakutiye - Erzurum - Türkiye,₺508,TRY,58,Beauty & Personal Care,Premium
380,Nurdeniz Manço,nurdeniz.manco380@example.com,+90512535549,05-02-2022,2025-06-16,Ortahisar - Trabzon - Türkiye,$226.10,USD,43,Home & Garden,Budget
61,Yigit İhsanoğlu,yigit.ihsanoglu61@gmial.com,+90  591   334 12  32 ,"November 08, 2022",14/12/2025,Şehzadeler - Manisa - Türkiye,"100,86",,22,Sports & Outdoors,Budget
274,Oliver İhsanoğlu,oliver.ihsanoglu274@example.com,+905989921622,2024-10-05,2025-08-05,Yenimahalle - Ankara - Türkiye,$401.29,USD,69,Beauty & Personal Care,Budget
96,Bahaddin Zoral Durmuş Manço, bahaddin.zoral.durmus.manco96@example.com ,0565 452 71 11,06-05-2025,2025-09-25,"Türkiye, Bursa, Osmangazi",$233.44,USD,forty-five,Clothing,Budget
356,Songurkan Bilir, songurkan.bilir356@example.com ,+905624737498,"August 29, 2023",2025-08-29,İpekyolu - Van - Türkiye,"172,82",, 34 ,Books,Budget
1,Akar Ziyaettin Aslan Yüksel,akar.ziyaettin.aslan.yuksel1@example.com,+90543321896,2025-10-08,04-11-2026,"Bursa, Nilüfer",₺65,TRY,19,Groceries,Budget
215,Öğr. Uğurtan Erbil Hançer,ogr.ugurtan.erbil.hancer215@example.com,+90  562   782 82  74 ,2025-02-28,2025-05-02,"Türkiye, Antalya, Kepez",$130.10,USD,29,Books,Budget
336,Muvaffak Kanak Tarhan Korutürk,muvaffak.kanak.tarhan.koruturk336@example.com,+90 588 143 53 68,2025-02-24,31/03/2025,"Manisa, Şehzadeler","149,06",,28,Home & Garden,Budget
63,Aykutalp Sakarya,aykutalp.sakarya63@example.com,0561 832 42 10,01-07-2025,2025-05-10,Van - Türkiye,$348.01,USD,68,Toys & Games,Budget
52,Arş. Gör. Firdevis Eraslan Fırat,ars.gor.firdevis.eraslan.firat52@gmial.com,+90 547 379 96 50,2023-03-06,04/10/2025,Şahinbey - Gaziantep - Türkiye,"416,66",,72,Toys & Games,Budget
405,Günebakan İnönü, gunebakan.inonu405@example.com ,+90  538   113 86  33 ,2022-12-31,23/03/2025,Melikgazi - Kayseri - Türkiye,"330,67",,60,Toys & Games,Budget
403,Esenbay Dumanlı, esenbay.dumanli403@example.com ,+905899605391,2025-11-16,"February 11, 2026",Ortahisar - Trabzon - Türkiye,₺200,TRY,31,Home & Garden,Regular
443,Ürfettin Şabettin Şama Demirel,urfettin.sabettin.sama.demirel443@example.com,+90547214588,"October 09, 2024",2026-02-27,"Türkiye, Erzurum, Yakutiye",292 TL,TRY,62,Clothing,Budget
332,Berran İnönü,berran.inonu332@example.com,0502 481 93 46,10-10-2023,2026-05-23,"Türkiye, İzmir, Konak","275,91",,46,Books,Regular
201,Şöhret Sezgin,sohret.sezgin201@example.com,+90  571   240 65  96 ,02-07-2024,09-19-2025,"Türkiye, Manisa, Şehzadeler",₺235,TRY,46,Clothing,Budget
37,Uraltay Gül, uraltay.gul37@example.com ,+90 548 951 34 33,"February 14, 2025",09-09-2025,Seyhan - Adana - Türkiye,114 TL,TRY,19,Groceries,Budget
40,Uz. Servinaz Adila Gül,uz.servinaz.adila.gul40@example.com,+90 579 868 72 77,"June 30, 2024",2026-01-12,"Türkiye, Malatya, Yeşilyurt",343 TL,TRY,66,Clothing,Budget
285,Veis Yüksel,veis.yuksel285@example.com,+90502290349,2024-03-27,11-09-2025,"Denizli, Pamukkale",$382.09,USD,63,Groceries,New
499,Bayan Nürice Arsoy Eraslan,bayan.nurice.arsoy.eraslan499@outlok.com,+905902196227,06-30-2025,2025-09-15,Kayapınar - Diyarbakır - Türkiye,82 TL,TRY,eighteen,Beauty & Personal Care,Budget
215,Öğr. Uğurtan Erbil Hançer,ogr.ugurtan.erbil.hancer215@example.com,+90562828274,"February 28, 2025",2026-06-02,Kepez - Antalya - Türkiye,163 TL,TRY, 29 ,Toys & Games,Budget
321,Gürcüye Gülev Mansız Eraslan, gurcuye.gulev.mansiz.eraslan321@example.com ,+90562004244,2025-02-16,2025-12-30,Nilüfer - Bursa - Türkiye,"372,30",,71,Beauty & Personal Care,Budget
227,Dr. Akyıldız Durdu Arslan, dr.akyildiz.durdu.arslan227@example.com ,+90  543   611 03  71 ,"March 16, 2025",20/01/2026,"Türkiye, Ankara, Keçiören",327 TL,TRY,55,Clothing,Budget
43,Türknur Şennur Akar,turknur.sennur.akar43@yaho.com,+90 596 705 46 68,10-04-2021,20/01/2025,Ortahisar - Trabzon - Türkiye,₺394,TRY,65,Sports & Outdoors,Regular
434,Kâzime İslime Yorulmaz,kzime.islime.yorulmaz434@example.com,+90  572   649 08  27 ,29/04/2022,2026-02-26,"Kayseri, Kocasinan",₺264,TRY,46,Electronics,Budget
75,Kaver İhsanoğlu Çetin, kaver.ihsanoglu.cetin75@example.com ,0562 174 59 61,09/02/2024,01-08-2025,"Türkiye, İstanbul, Beşiktaş","398,73",,72,Sports & Outdoors,Regular
418,Yrd. Doç. Rana Rümeysa Arslan,yrd.doc.rana.rumeysa.arslan418@outlok.com,+905704352110,2024-08-02,14/04/2026,Kayapınar - Diyarbakır - Türkiye,$348.19,USD,57,Home & Garden,New
139,Seçgül Dumanlı,secgul.dumanli139@example.com,+90 591 146 78 66,"September 22, 2022",2025-07-18,"Türkiye, Erzurum, Yakutiye","107,24",,22,Home & Garden,Budget
266,Dr. Selime İnönü Yorulmaz,dr.selime.inonu.yorulmaz266@example.com,+90  517   932 71  04 ,01/11/2025,05-14-2026,"Türkiye, Erzurum, Yakutiye",208 TL,TRY,38,Sports & Outdoors,Budget
461,Galip Akdeniz,galip.akdeniz461@example.com,+90  570   171 57  72 ,2024-05-13,"August 21, 2025","Türkiye, Eskişehir, Tepebaşı","353,59",,67,Sports & Outdoors,Budget
397,Aydinç Korutürk, aydinc.koruturk397@example.com ,+90 552 812 73 58,05-02-2022,10/01/2026,Çankaya - Ankara - Türkiye,$363.25,USD,66,Toys & Games,Budget
88,Sevginur Misra İhsanoğlu,sevginur.misra.ihsanoglu88@gmial.com,+905537735658,02/05/2022,2026-03-31,"Türkiye, Mersin",177 TL,TRY,forty,Beauty & Personal Care,Budget
100,Tülin Soylu,tulin.soylu100@example.com,+90 524 455 02 29,2022-04-06,06/03/2026,Yenişehir - Mersin - Türkiye,222 TL,TRY,43,Books,Budget
304,Filit Idık Arsoy,filit.idik.arsoy304@gmial.com,+90 511 437 44 70,"May 22, 2025",2025-12-08,"Türkiye, İzmir, Karşıyaka",₺359,TRY,70,Home & Garden,Budget
378,Ruhugül Gül Sakarya, ruhugul.gul.sakarya378@example.com ,+90  506   159 39  98 ,"December 20, 2024",08-12-2025,"Türkiye, Mersin",₺360,TRY,67,Groceries,Budget
430,Öğr. Özdeş İnönü Zengin,ogr.ozdes.inonu.zengin430@example.com,0567 722 33 06,2021-08-30,09/02/2026,"Türkiye, Samsun",₺193,TRY,18,Home & Garden,New
287,Bayan Muarra Sonnur Demirel,bayan.muarra.sonnur.demirel287@hotnail.com,+905899741715,2024-05-25,05/06/2026,"Türkiye, Malatya, Yeşilyurt",3.406 TL,TRY,fifty-eight,Beauty & Personal Care,Budget
51,Başok Ülker,basok.ulker51@example.com,+90562848776,"November 06, 2021",2025-05-16,"Türkiye, Diyarbakır, Kayapınar",299 TL,TRY,fifty-five,Books,Budget
37,Uraltay Gül,uraltay.gul37@example.com,+90 548 951 34 33,14/02/2025,30/06/2025,"Türkiye, Adana, Seyhan","63,54",, 19 ,Books,Budget
2,Uz. Zamir Açıkel Tarhan, uz.zamir.acikel.tarhan2@example.com ,+905837637940,09-10-2021,19/08/2025,"Türkiye, Gaziantep, Şahinbey",344 TL,TRY,69,Clothing,Budget
163,Fayize Demirel Bilir,fayize.demirel.bilir163@example.com,+905620872400,10/04/2024,"May 05, 2026","Türkiye, Ankara, Çankaya","328,60",,54,Books,Regular
189,Nili Aksu,nili.aksu189@outlok.com,+90  584   086 21  18 ,"February 11, 2025",10-19-2025,Malatya - Türkiye,"161,97",,33,Groceries,Budget
356,Songurkan Bilir,songurkan.bilir356@gmial.com,+90  562   473 14  98 ,29/08/2023,"July 10, 2025",Van - Türkiye,"183,81",, 34 ,Toys & Games,Budget
331,Dilşat Ertaş,dilsat.ertas331@yaho.com,0536 138 61 20,17/05/2023,13/03/2025,Konak - İzmir - Türkiye,₺327,TRY,63,Sports & Outdoors,Budget
88,Sevginur Misra İhsanoğlu, sevginur.misra.ihsanoglu88@example.com ,+905537730158,05-02-2022,02-10-2026,Yenişehir - Mersin - Türkiye,$203.49,USD, 40 ,Clothing,Budget
470,Kamar Tarhan,kamar.tarhan470@yaho.com,+90 524 220 10 27,05/04/2022,2026-05-25,Atakum - Samsun - Türkiye,"302,79",,45,Groceries,New
96,Bahaddin Zoral Durmuş Manço,bahaddin.zoral.durmus.manco96@yaho.com,0565 452 71 11,2025-06-05,2025-06-12,Osmangazi - Bursa - Türkiye,242 TL,TRY,45,Sports & Outdoors,Budget
278,Arifcan Aslan, arifcan.aslan278@example.com ,+905286299606,2024-02-03,11-03-2025,Eyyübiye - Şanlıurfa - Türkiye,"329,00",,62,Home & Garden,Budget
162,Binbaşar Bilgin,binbasar.bilgin162@example.com,+90 534 540 19 38,2021-10-22,15/04/2025,Şanlıurfa - Türkiye,₺555,TRY,64,Electronics,Premium
75,Kaver İhsanoğlu Çetin,kaver.ihsanoglu.cetin75@example.com,+90562175961,2024-02-09,09-21-2025,"Türkiye, İstanbul, Beşiktaş",425 TL,TRY, 72 ,Beauty & Personal Care,Regular
120,Belgizar Öcalan, belgizar.ocalan120@example.com ,+90574686239,2025-03-04,2026-05-21,Atakum - Samsun - Türkiye,$415.03,USD,73,Electronics,Budget
93,Öğr. İvecen Duran,ogr.ivecen.duran93@example.com,+90  570   076 61  77 ,2025-07-15,2025-11-20,"Türkiye, Malatya, Yeşilyurt",₺383,TRY,75,Clothing,Budget
272,Ebuakil Karadeniz,ebuakil.karadeniz272@example.com,+905741490211,2022-03-15,10/03/2026,"Türkiye, Mersin, Toroslar","394,81",,40,Books,Premium
30,Erdibay Korutürk,erdibay.koruturk30@yaho.com,+90 534 216 07 33,2023-05-15,2026-04-22,Tepebaşı - Eskişehir - Türkiye,$169.74,USD,40,Sports & Outdoors,Budget
159,Çev. Meşhur Asalet Demirel,cev.meshur.asalet.demirel159@example.com,+90  552   404 15  74 ,2021-10-04,2026-01-06,"Türkiye, Trabzon, Ortahisar",₺269,TRY, 48 ,Books,Budget
240,Uz. Savni Arıel Aksu,uz.savni.ariel.aksu240@example.com,+90  538   000 30  75 ,2023-10-20,08/08/2025,"Türkiye, Van, İpekyolu","123,22",,27,Beauty & Personal Care,Budget
489,Dr. Mahter Havse Hançer,dr.mahter.havse.hancer489@hotnail.com,+90507200425,2023-10-03,2025-02-25,Toroslar - Mersin - Türkiye,"267,95",,54,Beauty & Personal Care,Budget
405,Günebakan İnönü, gunebakan.inonu405@example.com ,+90 538 113 86 33,2022-12-31,2025-10-24,Melikgazi - Kayseri - Türkiye,"318,17",,60,Toys & Games,Budget
124,Gözem Zengin,gozem.zengin124@outlok.com,+90543289614,08-13-2024,11-02-2025,"Türkiye, İzmir",₺201,TRY,37,Beauty & Personal Care,Budget
233,Binay Huban Demir,binay.huban.demir233@hotnail.com,+90  580   552 69  65 ,11-20-2022,28/02/2026,Eyyübiye - Şanlıurfa - Türkiye,"318,72",,61,Electronics,Budget
371,Apaydın Yaman, apaydin.yaman371@example.com ,+90572843920,01/01/2023,2026-06-27,"Türkiye, Van, İpekyolu","391,15",,69,Toys & Games,Regular
38,Us Sadittin İnönü Aslan,us.sadittin.inonu.aslan38@outlok.com,+90569367632,04-09-2022,25/04/2025,Eyyübiye - Şanlıurfa - Türkiye,321 TL,TRY,62,Home & Garden,Budget
29,Öğr. Sevican Manço Eraslan,ogr.sevican.manco.eraslan29@example.com,0558 692 32 26,23/10/2025,24/02/2026,Gaziantep,$360.85,USD,29,Clothing,Premium
8,Çerçi Sezgin,cerci.sezgin8@yaho.com,+90  542   388 49  69 ,"September 17, 2023",2025-10-31,"Türkiye, Diyarbakır, Kayapınar",219 TL,TRY,41,Groceries,Budget
336,Muvaffak Kanak Tarhan Korutürk,muvaffak.kanak.tarhan.koruturk336@example.com,+90  588   143 53  68 ,"February 24, 2025",13/09/2025,Şehzadeler - Manisa - Türkiye,"150,40",,28,Home & Garden,Budget
407,Arş. Gör. Meveddet Türk Bilgin,ars.gor.meveddet.turk.bilgin407@example.com,+90 555 855 66 59,2024-08-07,03/03/2026,Çukurova - Adana - Türkiye,"363,67",,54,Books,Regular
1,Akar Ziyaettin Aslan Yüksel,akar.ziyaettin.aslan.yuksel1@example.com,+90 543 321 81 96,2025-10-08,2025-10-27,Nilüfer - Bursa - Türkiye,$84.43,USD,nineteen,Home & Garden,Budget
291,Cemiyle Bilge,cemiyle.bilge291@gmial.com,+90  551   353 46  55 ,2024-06-27,"January 04, 2026","Türkiye, Erzurum, Yakutiye",283 TL,TRY,55,Electronics,Budget
211,Atilhan Yüksel,atilhan.yuksel211@outlok.com,+90566093766,12-03-2025,"May 02, 2026",Seyhan - Adana - Türkiye,$319.26,USD, 63 ,Sports & Outdoors,Budget
412,Abdülahat Oldağ Korutürk Şafak,abdulahat.oldag.koruturk.safak412@example.com,+90 505 566 13 90,2022-05-24,03/09/2025,"Türkiye, Trabzon, Ortahisar",$358.98,USD,67,Beauty & Personal Care,Regular
78,Sezal Zahid Duran, sezal.zahid.duran78@example.com ,+90  592   221 96  93 ,27/02/2023,2025-03-14,Yeşilyurt - Malatya - Türkiye,$311.44,USD,55,Clothing,Budget
451,Şefiye Bilge, sefiye.bilge451@example.com ,+90  529   145 04  61 ,01/03/2023,18/03/2026,"Türkiye, Adana, Çukurova",$407.82,USD,74,Groceries,Budget
2,Uz. Zamir Açıkel Tarhan,uz.zamir.acikel.tarhan2@example.com,+90838637940,2021-09-10,2026-04-15,Şahinbey - Gaziantep - Türkiye,"392,59",,69,Electronics,Budget
69,Av. Arıkol Mirbadin Sezgin, av.arikol.mirbadin.sezgin69@example.com ,+90 582 477 10 93,12-20-2021,2025-05-14,Meram - Konya - Türkiye,$112.95,USD,,Books,Budget
297,Miyesser Şener Demirel,miyesser.sener.demirel297@outlok.com,+905104378985,2023-07-08,"April 01, 2026","Türkiye, Kayseri, Melikgazi",$441.13,USD,74,Home & Garden,Regular
252,Doç. Musaffa Şehreban Eraslan, doc.musaffa.sehreban.eraslan252@example.com ,+90 594 101 37 21,02/02/2024,04-18-2026,Karşıyaka - İzmir - Türkiye,120 TL,TRY,25,Sports & Outdoors,Budget
185,Öğr. Şahat Adıgün Mansız,ogr.sahat.adigun.mansiz185@gmial.com,+90  504   899 64  23 ,"February 06, 2024",20/12/2025,"Türkiye, Gaziantep, Şahinbey",218 TL,TRY,32,Groceries,Regular
448,Şahnuray Yorulmaz, sahnuray.yorulmaz448@example.com ,0569 902 35 57,2023-04-16,2026-04-29,Tepebaşı - Eskişehir - Türkiye,"352,62",,69,Clothing,Budget
287,Bayan Muarra Sonnur Demirel,bayan.muarra.sonnur.demirel287@hotnail.com,+90  589   944 17  15 ,2024-05-25,2025-02-22,"Türkiye, Malatya, Yeşilyurt",295 TL,TRY,58,Sports & Outdoors,Budget
215,Öğr. Uğurtan Erbil Hançer, ogr.ugurtan.erbil.hancer215@example.com ,0562 782 82 74,02-28-2025,09/04/2025,"Türkiye, Antalya",157 TL,TRY,29,Books,Budget
478,İntihap Şafak,intihap.safak478@hotnail.com,+90  592   752 43  72 ,2022-12-28,2026-02-14,Şehzadeler - Manisa - Türkiye,$393.49,USD,,Home & Garden,Budget
455,Gönen Durmuş,gonen.durmus455@hotnail.com,+90594353344,12-18-2022,01-24-2026,Yeşilyurt - Malatya - Türkiye,"382,41",,38,Books,Premium
198,Akyıldız Akdeniz,akyildiz.akdeniz198@example.com,+90510158195,2023-10-16,2025-05-09,Yeşilyurt - Malatya - Türkiye,"95,79",, 18 ,Sports & Outdoors,Budget
327,Bekbay Çetin, bekbay.cetin327@example.com ,0528 182 68 86,06-07-2025,2026-05-29,"Türkiye, Eskişehir, Odunpazarı","192,11",,40,Beauty & Personal Care,Budget
59,Gürsal Arkut Zorlu, gursal.arkut.zorlu59@example.com ,+90  516   719 02  29 ,2024-03-30,2025-09-14,"Türkiye, Şanlıurfa, Eyyübiye","193,18",, 23 ,Home & Garden,New
71,Aygutalp İhsanoğlu, aygutalp.ihsanoglu71@example.com ,+90  537   826 39  82 ,2025-07-23,24/09/2025,Şanlıurfa - Türkiye,$389.72,USD,35,Toys & Games,Premium
154,Selmin Mansız, selmin.mansiz154@example.com ,+90  509   749 93  09 ,"April 04, 2023",12-29-2025,Pamukkale - Denizli - Türkiye,"180,99",,28,Toys & Games,Regular
211,Atilhan Yüksel,atilhan.yuksel211@example.com,+90  566   093 79  66 ,2025-12-03,"December 12, 2025","Türkiye, Adana, Seyhan",₺323,TRY,63,Groceries,Budget
153,Mücellib Bektaşi Sezgin Ertaş, mucellib.bektasi.sezgin.ertas153@example.com ,+90  588   879 47  05 ,03/02/2024,13/05/2026,"Türkiye, Van, İpekyolu",₺300,TRY,,Sports & Outdoors,Budget
406,Hazrat Melihcan Demir Arslan,hazrat.melihcan.demir.arslan406@example.com,+90 519 576 12 28,"September 12, 2023",01-10-2025,"Türkiye, Adana, Çukurova",₺264,TRY,50,Clothing,Budget
30,Erdibay Korutürk,erdibay.koruturk30@example.com,0534 216 07 33,"May 15, 2023",2026-05-01,"Türkiye, Eskişehir, Tepebaşı",$222.46,USD,40,Electronics,Budget
455,Gönen Durmuş, gonen.durmus455@example.com ,0509 435 33 44,2022-12-18,2025-09-20,"Malatya, Yeşilyurt",405 TL,TRY,38,Home & Garden,Premium
45,Arş. Gör. Özakan İhsanoğlu, ars.gor.ozakan.ihsanoglu45@example.com ,0569 901 62 72,2025-09-01,13/01/2026,Muratpaşa - Antalya - Türkiye,$187.99,USD,34,Groceries,Regular
342,Aktemür Göken Soylu,aktemur.goken.soylu342@hotnail.com,+90  593   084 88  72 ,2023-11-24,"January 20, 2026",Şişli - İstanbul - Türkiye,₺215,TRY,43,Beauty & Personal Care,Budget
301,Çetinsu Temizkal Demirel Bilge, cetinsu.temizkal.demirel.bilge301@example.com ,+90568499261,"January 30, 2023",26/08/2025,"Türkiye, İstanbul, Üsküdar","386,39",,64,Beauty & Personal Care,Regular
192,Permun Akça Demirel,permun.akca.demirel192@gmial.com,+90591803394,2025-09-08,09-28-2025,Pamukkale - Denizli - Türkiye,"147,96",,,Groceries,Regular
284,Sevdinar İhsanoğlu Hayrioğlu,sevdinar.ihsanoglu.hayrioglu284@yaho.com,0540 602 93 33,24/02/2022,08-14-2025,Yenişehir - Mersin - Türkiye,$161.47,USD,31,Beauty & Personal Care,Budget
351,Zinnure Neval Yorulmaz Gülen, zinnure.neval.yorulmaz.gulen351@example.com ,+90  599   041 37  97 ,2023-04-01,04-10-2025,Çukurova - Adana - Türkiye,$155.11,USD,,Toys & Games,Budget
77,Uz. Gülev Arslan Bilir,uz.gulev.arslan.bilir77@hotnail.com,+90  572   400 50  45 ,06/11/2023,2025-03-13,Nilüfer - Bursa,"264,70",,45,Home & Garden,Budget
453,Hiçsönmez Hançer,hicsonmez.hancer453@example.com,0535 784 52 18,2022-02-26,2025-08-29,Şanlıurfa - Türkiye,$152.01,USD,,Sports & Outdoors,Budget
96,Bahaddin Zoral Durmuş Manço,bahaddin.zoral.durmus.manco96@gmial.com,+905651527111,2025-06-05,01-10-2026,"Türkiye, Bursa, Osmangazi",$225.26,USD,45,Clothing,Budget
154,Selmin Mansız,selmin.mansiz154@yaho.com,+90  509   749 93  09 ,04/04/2023,05-06-2026,"Türkiye, Denizli, Pamukkale",₺190,TRY,28,Home & Garden,Regular
254,Çoğay Tarhan,cogay.tarhan254@yaho.com,+905720999349,"August 22, 2023","December 17, 2025","Türkiye, Mersin, Toroslar",$430.40,USD,74,Beauty & Personal Care,Regular
76,Çev. Safinaz Çisem Ülker Demirel, cev.safinaz.cisem.ulker.demirel76@example.com ,0557 809 13 43,"October 05, 2021",10/04/2026,"Türkiye, Erzurum, Yakutiye",168 TL,TRY,23,Toys & Games,Regular
234,Yrd. Doç. Şahdiye Hafıza Öcalan, yrd.doc.sahdiye.hafiza.ocalan234@example.com ,0509 104 30 06,02-09-2023,2025-12-11,Eyyübiye - Şanlıurfa,$190.48,USD,36,Sports & Outdoors,Regular
344,Kerman Ertaş,kerman.ertas344@outlok.com,+905827209927,"December 09, 2023",21/06/2026,"Manisa, Şehzadeler","88,77",,20,Beauty & Personal Care,Budget
409,Giz Akça, giz.akca409@example.com ,+905433500888,2022-10-01,2025-04-29,"Türkiye, Kayseri, Melikgazi",270 TL,TRY,54,Electronics,Budget
354,Heva Yaman,heva.yaman354@gmial.com,+90 588 117 29 80,2021-08-09,25/07/2025,"Türkiye, Manisa, Şehzadeler",$379.90,USD, 61 ,Toys & Games,Regular
440,Muktedir Ünübol Durdu,muktedir.unubol.durdu440@example.com,0538 498 30 22,22/08/2025,2026-02-12,Şehzadeler - Manisa - Türkiye,₺296,TRY, 59 ,Toys & Games,Budget
164,Kıvılcım Seven, kivilcim.seven164@example.com ,+90588728743,"April 26, 2025",05-16-2025,"Eskişehir, Tepebaşı","211,03",,39,Toys & Games,Budget
79,Çakırca Gücal Yorulmaz,cakirca.gucal.yorulmaz79@outlok.com,0574 074 82 17,"January 05, 2024",11-20-2025,Kayapınar - Diyarbakır - Türkiye,297 TL,TRY,55,Home & Garden,Budget
325,Aybora Çamurcuoğlu,aybora.camurcuoglu325@example.com,0560 648 42 29,"July 08, 2024",09/09/2025,"Adana, Seyhan",$136.83,USD,18,Toys & Games,Budget
375,Dr. Dilşat Âlemşah Gül, dr.dilsat.lemsah.gul375@example.com ,+905143966322,04-19-2023,2025-12-17,Muratpaşa - Antalya - Türkiye,$395.08,USD,69,Home & Garden,Budget
389,Dilşat Laze Durdu Bilgin, dilsat.laze.durdu.bilgin389@example.com ,+90  548   463 12  24 ,"April 30, 2025",2026-01-02,"Türkiye, Gaziantep, Şehitkamil","356,71",,58,Clothing,Regular
321,Gürcüye Gülev Mansız Eraslan, gurcuye.gulev.mansiz.eraslan321@example.com ,+90  562   003 42  44 ,2025-02-16,2026-05-25,"Türkiye, Bursa, Nilüfer",$378.32,USD,71,Toys & Games,Budget
